company,title,location,url,description,skills,source
Gopuff,"Retail Sales Associate, Orinda","Orinda, CA",https://jobs.lever.co/gopuff/148f62ae-131e-4ad9-9eac-b7fb13e0aa91,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Orinda, #490","Orinda, CA",https://jobs.lever.co/gopuff/7f8fe191-6ab6-4998-8189-0ce1df52448c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Palm Springs, #1152","Palm Springs, CA",https://jobs.lever.co/gopuff/7c22fba0-a9c3-43e4-bd7a-9ad532b0e21f,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Palmdale, #439","Palmdale, CA",https://jobs.lever.co/gopuff/1e0a7559-ccfa-4cf6-a8c9-cb4af7ede4fe,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Pasadena, #416","Pasadena, CA",https://jobs.lever.co/gopuff/363042d9-3d30-42c6-915d-817750aa9e36,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Paso Robles, #1449","Paso Robles, CA",https://jobs.lever.co/gopuff/ea9e123a-a844-461e-a0e0-53a6226228b2,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Peoria, #590","Peoria, AZ",https://jobs.lever.co/gopuff/7ad9a2fa-8787-4fce-97ee-75acda14943e,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Petaluma, #1436","Petaluma, CA",https://jobs.lever.co/gopuff/3971da98-ee53-47ca-8632-3d11808e7e0f,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Pinole","Pinole, CA",https://jobs.lever.co/gopuff/f3ccd8b0-1d3a-4970-b07f-375ae24ef1a8,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Pinole, #461","Pinole, CA",https://jobs.lever.co/gopuff/125da0be-7f03-414e-aa0a-c60702c95803,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Pleasanton, #482","Pleasanton, CA",https://jobs.lever.co/gopuff/f93be953-95bb-469f-a9b1-552bc72b1e69,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Point Loma, #446","San Diego, CA",https://jobs.lever.co/gopuff/07dd84fc-5c6d-4dc3-9ff1-278d0333b598,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Rancho San Diego, #1443","El Cajon, CA",https://jobs.lever.co/gopuff/e8029b65-ed37-457b-b58b-1e6a57c58587,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Rancho-Cucamonga, #468","Rancho Cucamonga, CA",https://jobs.lever.co/gopuff/b54782cf-ecea-43c1-b565-49aa035a3c0c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Redding, #777","Redding, CA",https://jobs.lever.co/gopuff/edc07bf7-15e4-48cf-922d-9d72ceb0056c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Redlands, #472","Redlands, CA",https://jobs.lever.co/gopuff/fa8f4e79-4f81-428b-aa2c-c388ebebd413,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Redmond","Redmond, WA",https://jobs.lever.co/gopuff/295ac19a-752f-449f-9ff3-656b14e31357,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Redmond, #595","Redmond, WA",https://jobs.lever.co/gopuff/8a164aea-9c80-4088-9bd4-f3e994a7c80e,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Redondo Beach, #1447","Torrance, CA",https://jobs.lever.co/gopuff/15eeddd3-51b7-400d-a45b-c6a5e88e1696,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Redwood-City, #1441","Redwood City, CA",https://jobs.lever.co/gopuff/4ffe073d-35ef-4bb1-8ecc-df2c5d4cc0f2,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Riverbank, #519","Riverbank, CA",https://jobs.lever.co/gopuff/ac9379c0-416d-4bec-b95c-d5372596f3ec,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Riverside, #1440","Riverside, CA",https://jobs.lever.co/gopuff/73adafcd-3754-4246-bcef-33b5b51a4916,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Rolling Hills, #415","Torrance, CA",https://jobs.lever.co/gopuff/5b993abe-fc19-49e9-b463-0bad4504ac48,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Roseville Fairway","Roseville, CA",https://jobs.lever.co/gopuff/c56d388a-d653-4639-868d-167c4645c6fb,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Roseville Fairway, #471","Roseville, CA",https://jobs.lever.co/gopuff/5104c18d-2c1a-46ca-8f5c-fec1982cd4bc,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Roseville, #494","Roseville, CA",https://jobs.lever.co/gopuff/d339b25d-adc4-4e19-b2e4-87b36f54bb1d,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Sacramento Arden, #437","Sacramento, CA",https://jobs.lever.co/gopuff/90625849-42c5-43ce-acb3-bcf51be236bd,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Sacramento Natomas, #466","Sacramento, CA",https://jobs.lever.co/gopuff/529f06c0-d6e3-41ae-a161-cf4e0c65e4e2,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, San Bruno, #1446","San Bruno, CA",https://jobs.lever.co/gopuff/2aa1e8fa-7d14-464f-8e7d-29ebbf0dd16c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, San Diego","San Diego, CA",https://jobs.lever.co/gopuff/5a218d04-5503-4745-b3d0-9cd95689332e,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Francisco","San Francisco, CA",https://jobs.lever.co/gopuff/315b6dca-6814-406d-8a7c-1b21a614d918,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, San Francisco Geary, #504","San Francisco, CA",https://jobs.lever.co/gopuff/d0b79f69-4abe-46db-899d-1256d85673ac,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, San Jose - Blossom Hill, #459","San Jose, CA",https://jobs.lever.co/gopuff/a4d4dfd8-5978-4d2a-bd23-d144f0addaf1,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Jose-West Gate, #464","San Jose, CA",https://jobs.lever.co/gopuff/c889dfa8-c43c-4596-9bb1-7b0bdbf9927c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Leandro, #497","San Leandro, CA",https://jobs.lever.co/gopuff/d4549a09-67ed-4032-b5c5-b649347cc4d7,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Luis Obispo, #492","San Luis Obispo,	CA",https://jobs.lever.co/gopuff/0c7068d6-439f-4cc5-9044-ee476d005275,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Mateo, #496","San Mateo, CA",https://jobs.lever.co/gopuff/f43b8283-65a0-43b5-8908-96fef32e9822,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Rafael","San Rafael, CA",https://jobs.lever.co/gopuff/ddc0e7f2-be7a-46d8-943f-45d73509dfd5,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Rafael, #450","San Rafael, CA",https://jobs.lever.co/gopuff/e59ac9e4-b5b5-4d4a-b585-43cc2234c4fa,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, San Ramon, #488","San Ramon, CA",https://jobs.lever.co/gopuff/ed7aae04-213a-4fcd-a150-3bd2950fa347,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Santa Clara, #407","Santa Clara, CA",https://jobs.lever.co/gopuff/4cf67d35-a5e4-46c0-b295-03acb3a31aef,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Process Lead, Louisville, #143","Louisville, KY",https://jobs.lever.co/gopuff/a37b0ca7-b7b0-49da-910a-339b725e54a7,"Gopuff is seeking a Process Lead for our Operations team. Reporting to the Site Leader or Manager, this role is a core part of the leadership team with the responsibility to ensure order accuracy and fast, efficient delivery to our customers. During your shift, you will lead the performance and day to day tasks of both the Pack and Receive and Kitchen* teams. The success of the team will rely on your ability to coach and motivate the team with a focus on perfecting the customer experience for each order.  We put our customers first.              
                                                                                                                                                          
Customers turn to Gopuff to deliver their everyday essentials—day and night, rain or shine. We're assembling a team of thinkers, dreamers and risk takers who are ready to help us reshape the world of retail faster than ever before. And it doesn't hurt if you like snacks. 

Responsibilities:
-Pack orders and receive inbound inventory during low vol / min staffed periods
-Completing ICQA in low vol / min staffed periods
- Support the associate team in path when there are any gaps in shift coverage, which may include the use of       	        carts, pallet jacks, dollies and other equipment to move product
-Quarterback and direct all associate activities during the shift
-Escalate in real time any site issues to Site Leadership, Regional Leadership, and Live Monitoring for assistance
-Ensure completion of close/open checklists for OA team
-Oversee execution of all facility operations and delivery processes for your shift, while ensuring that subsequent shifts are setup to succeed
-Develop and train new associates within site and kitchen* (if/when Site Leadership is unable to be on shift)
-Manual intervention of driver routing & dispatching.
-Shelf move activities (for reorganization & backstock)
-Execute all site-specific projects or initiatives (including but not limited to audit counts, new hire onboarding, food safety and cleanliness audits etc.)Conduct damage + expiry process auditsAssist in meeting performance objectives including but not limited to site labor management during shift, order volume, pack times, mispack rates, inventory accuracy and bottlenecking
-Troubleshoot/ root cause analysis for defects within shift
-Stand, push, pull, squat, bend, reach and walk during shifts
-Handle products that may contain tobacco, nicotine, and/or alcohol
-Work in freezer locations periodically throughout shifts
-Complete additional assigned duties based on the needs of the business


Qualifications:
-2 years of internal Gopuff experience
-2+ years of leadership experience in retail, grocery, military, restaurant or equivalent experience 
-1+ years of experience in improving processes and efficiencies and ServeSafe Certification highly preferred 
-Ability to work with fluid schedules; be available during peak hours of operation (5pm - 3am) and availability to support facility on weekends
-Team-oriented mentality
- Ability to work with fluid schedules; be available during peak hours of operation (5pm - 3am) and availability to support facility on weekends and/or holidays as needed by the business
- Ability to stand, bend, reach and walk during shifts
- Ability to lift up to 49 pounds


#LI-DNP",,lever
Gopuff,"Retail Sales Associate, Santa Maria, #398","Santa Maria, CA",https://jobs.lever.co/gopuff/22fdb859-6480-451e-a68f-0fbde4274ed4,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Santa Rosa, #402","Santa Rosa, CA",https://jobs.lever.co/gopuff/22f2c1c2-eec4-4e3e-a076-530f344b21e0,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Santa-Barbara","Santa Barbara, CA",https://jobs.lever.co/gopuff/11930016-db91-4de6-b96b-fadb0e44bd67,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Santa-Barbara, #510","Santa Barbara, CA",https://jobs.lever.co/gopuff/1808941a-4292-42f7-a758-53fbe7b6b5d8,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Santee, #418","Santee, CA",https://jobs.lever.co/gopuff/8cd09768-0bc9-4f9d-ac4f-d7aafad1e07b,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Scottsdale, #411","Scottsdale, AZ",https://jobs.lever.co/gopuff/f219e630-1c44-4081-ab84-f3366454f6b5,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Seattle","Seattle, WA",https://jobs.lever.co/gopuff/25c58e58-feb7-45e9-8368-6d5ffcbfcfec,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Silverdale, #593","Silverdale, WA",https://jobs.lever.co/gopuff/fc96d3ba-9c1a-444b-b499-50463f76e6b2,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Simi Valley, #465","Simi Valley, CA",https://jobs.lever.co/gopuff/fb806fa3-04d0-4c4c-b6a7-a129274c2057,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Solana Beach, #1454","Solana-Beach, CA",https://jobs.lever.co/gopuff/88e3ebfe-0cfc-402f-8724-929c2e7f02ef,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, South Center","Tukwila, WA",https://jobs.lever.co/gopuff/f97fd538-f380-40e0-944a-c290c0dbfa03,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, South Center, #596","Tukwila, WA",https://jobs.lever.co/gopuff/9743b11a-2e83-4c30-9776-7c543007adde,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, South Lake Tahoe","South Lake Tahoe, CA",https://jobs.lever.co/gopuff/31d2a27c-a72e-45c8-9281-dfa88f67d248,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, South Lake Tahoe, #782","South Lake Tahoe, CA",https://jobs.lever.co/gopuff/414ea544-1fb7-462e-adcb-feb9cdf15c52,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Stockton, #467","Stockton, CA",https://jobs.lever.co/gopuff/521373f0-7613-47e2-a8d8-ca51c48bd048,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Studio City, #500","Studio City, CA",https://jobs.lever.co/gopuff/767d2514-0d4b-49ea-9fa5-2e88a682928b,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Tacoma, #410","Tacoma, WA",https://jobs.lever.co/gopuff/894178c9-447f-4d30-8fae-0e81754d6c1f,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Temecula, #780","Temecula, CA",https://jobs.lever.co/gopuff/628e4c28-32fb-4b89-9feb-792341070da7,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Thousand-Oaks, #1117","Thousand Oaks, CA",https://jobs.lever.co/gopuff/ac8770aa-b08b-4225-832c-33a9743ecdbb,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Torrance, #462","Torrance, CA",https://jobs.lever.co/gopuff/293609ba-626f-4976-97cc-99c198f56d06,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Tracy, #1021","Tracy, CA",https://jobs.lever.co/gopuff/ca4eb678-75c9-4afc-87c9-972f3610f8ce,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Tucson-Broadway, #448","Tucson, AZ",https://jobs.lever.co/gopuff/2eb267d1-85af-4175-b304-263eec483bc1,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Turlock, #425","Turlock, CA",https://jobs.lever.co/gopuff/790baa61-73e0-4be0-981a-3efb9547d0d6,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Upland North, #783","Upland, CA",https://jobs.lever.co/gopuff/f24c2e85-b7a6-4352-9d00-77728e9f9b11,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Upland South, #422","Upland, CA",https://jobs.lever.co/gopuff/53ad3410-2018-4386-a557-7ac6beaa2230,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Vacaville, #779","Vacaville, CA",https://jobs.lever.co/gopuff/cdab905c-e20e-4bab-9d72-109148d33fff,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Valencia, #781","Valencia, CA",https://jobs.lever.co/gopuff/5783a64e-f6d2-44e5-9533-0028c6a98f72,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Van Nuys, #438","Van Nuys, CA",https://jobs.lever.co/gopuff/0c0647c0-5691-42cf-8ba0-d786cbc2cb1c,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Ventura, #460","Ventura, CA",https://jobs.lever.co/gopuff/c51cbdc0-ff5e-44c6-b922-4e7b9cd5a18d,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Visalia, #419","Visalia, CA",https://jobs.lever.co/gopuff/c7a7211b-9c05-4089-940d-fc0072e2551e,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Santa Clarita, #515","Santa Clarita, CA",https://jobs.lever.co/gopuff/5d862bf7-40f1-4005-8c3a-95b149a5ec6e,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Vista, #1017","Vista, CA",https://jobs.lever.co/gopuff/864ad86d-d6fe-45c5-8b37-b6bfbfe130f3,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Walnut Creek, #514","Walnut Creek, CA",https://jobs.lever.co/gopuff/bb829fae-25bc-42af-8509-d63d82f1e42a,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Vista","Vista, CA",https://jobs.lever.co/gopuff/093c0e3a-c0c1-4689-8fe8-6d4e2454b925,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
Gopuff,"Retail Sales Associate, Westwood, #659","Los Angeles, CA",https://jobs.lever.co/gopuff/50cfa968-3a19-4a7c-abd0-0ffb4a93e0b0,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Whittier, #426","Whittier, CA",https://jobs.lever.co/gopuff/4479320b-72f4-4991-9d3b-a957b62eee6b,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associate, Wilshire, #502","Los Angeles, CA",https://jobs.lever.co/gopuff/17916a8d-a26e-4638-a8c2-30b22a457fc9,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  
",,lever
Gopuff,"Retail Sales Associates, Anaheim Hills, #420","Anaheim Hills, CA",https://jobs.lever.co/gopuff/cb68010e-e890-456e-a064-4f94380cca40,"The Retail Sales Associate is responsible for providing an excellent customer experience and performing duties as assigned including, but not limited to, cashier, sales floor merchandising, replenishment, receiving and e-commerce fulfillment.  

",,lever
