title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Data Scientist,Playtech,Sofia,Bulgaria,"Sofia, Bulgaria","Machine Learning,Python,SQL,Time Series,Git,Devops,Data Science,Data Analysis,Pycharm,Research,Product Management,Debugging,UX,Gaming,Statistics",Full Time,,0,0,2024-11-12T22:27:13.323Z,True
"Senior Data Scientist, Consumer, Incentive Programs",Wolt,Berlin,Germany,"Berlin, Germany","Machine Learning,Testing,Python,SQL,Tableau,IOS SDK,Data Science,Data Engineer,Data Exploration,Research,IOS,Computer Science,Product Development,UX,Android,Statistics,Mathematics,Looker",Full Time,,0,0,2024-11-12T22:25:16.388Z,True
"Senior Data Scientist, Consumer, Incentive Programs",Wolt,Stockholm,Sweden,"Stockholm, Sweden","Machine Learning,Testing,Python,SQL,Tableau,IOS SDK,Data Science,Data Engineer,Data Exploration,Research,IOS,Computer Science,Product Development,UX,Android,Statistics,Mathematics,Looker",Full Time,,0,0,2024-11-12T22:25:08.036Z,True
"Senior Data Scientist, Consumer, Incentive Programs",Wolt,Helsinki,Finland,"Helsinki, Finland","Machine Learning,Testing,Python,SQL,Tableau,IOS SDK,Data Science,Data Engineer,Data Exploration,Research,IOS,Computer Science,Product Development,UX,Android,Statistics,Mathematics,Looker",Full Time,,0,0,2024-11-12T22:24:53.808Z,True
Staff Data Scientist - Ad Tech (all genders),Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Testing,Python,SQL,Tensorflow,Cloud,Keras,Feature Engineering,GCP,Data Science,Deep Learning,Reinforcement Learning,Neural networks,Research,AD,SME,Statistics",Full Time,,0,0,2024-11-12T22:24:22.922Z,True
Data & Analytics Manager,Visa,"Austin, TX",USA,"Austin, TX, USA","Python,SQL,Generative AI,QA,Tableau,Data Science,Data Engineer,Data Analysis,Data Collection,Data Governance,IOS,Computer Science,Security,Storage,MBA,Statistics,Power BI",Full Time,"$119,100-$172,600 annually",119100,172600,2024-11-12T22:21:13.189Z,True
Data Engineer - Data Migration,Jobs for Humanity,"Farmington Hills, MI",USA,"Farmington Hills, MI, USA","Cloud,CICD,Data Science,Data Engineer,Database,Data Factory,AD,Computer Science,Infrastructure,Transformation,Debugging,Code Reviews,Flow,Power BI,SQL Server,MS SQL",Full Time,,0,0,2024-11-12T22:20:45.9Z,True
Principal Consultant - Data and Analytics,Turner & Townsend,Dublin,Ireland,"Dublin, Ireland","Python,CICD,QA,Tableau,R,Devops,Data Science,Database,Data Modelling,Computer Science,Infrastructure,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-11-12T22:20:30.078Z,True
Data Operations Manager,LegalAndGeneral,London,UK,"London, UK","Cloud,Data Science,Data Governance,IOS,Statistics",Full Time,,0,0,2024-11-12T22:19:14.785Z,True
Principal Data Engineer- Data Solutions and Products,Visa,,USA,", USA","Machine Learning,Hadoop,Data Mining,Rest,XML,Data Science,Data Engineer,Data Analysis,Big Data,IOS,Architecture,Product Management,Automation,Reliability,MBA,UX,Statistics,JSON",Full Time,"$215,200-$312,350 annually",215200,312350,2024-11-12T22:18:52.566Z,True
Powertrain Solutions - Data Science Intern (Starting January 2025/8 months/40 hours per week),Bosch Group,"Farmington Hills, MI",USA,"Farmington Hills, MI, USA","Machine Learning,Python,Robotics,Pandas,Data Mining,Feature Engineering,Scikit-learn,Tableau,Data Science,Forecasting,NumPy,Clustering,Anomaly Detection,Matplotlib,Data Exploration,Pattern Recognition,Dimensionality Reduction,Computer Science,Statistics,Mathematics",Intern,,0,0,2024-11-12T22:18:46.549Z,True
Data Scientist,Blend360,Montevideo,Uruguay,"Montevideo, Uruguay","Machine Learning,Python,SQL,Cloud,Time Series,AWS,Azure,SCALA,Data Science,Deep Learning,DataBricks,Forecasting,PySpark,Vertex AI,Deployment,Reliability,Gaming,Statistics",Full Time,,0,0,2024-11-12T22:18:25.612Z,True
Junior Managers Program - Business Intelligence und Analytics - Traineeprogramm (w/m/div.),Bosch Group,Gerlingen,Germany,"Gerlingen, Germany","Python,SQL,Data Mining,Java,JavaScript,R,Data Science,MBA",Vollzeit,,0,0,2024-11-12T22:17:15.203Z,True
"Specialist 2, Human Resources Global Talent Insights and Intelligence Analyst (2 + years : Tableau, Power BI, Data analytics )",Western Digital,Bangalore,India,"Bangalore, India","Tableau,Data Science,Data Analysis,Computer Science,Power BI,MS Office",Full Time,,0,0,2024-11-12T22:16:59.616Z,True
Director of Data Science & Artificial Intelligence (AI) -  (Flexible Hybrid),Fannie Mae,"Washington, DC",USA,"Washington, DC, USA","Machine Learning,Testing,Full Stack,Python,SQL,NLP,LLMs,Tensorflow,PyTorch,Generative AI,Hadoop,ML Ops,Cloud,Data Mining,Transformers,Keras,SageMaker,Prompt Engineering,Embeddings,Fine Tuning,Langchain,RNNs,API,AWS,Kubernetes,Docker,GCP,Azure,PostGres,MySQL,Kafka,Tableau,MongoDB,Devops,Data Science,Data Engineer,Deep Learning,Data Analysis,Big Data,Database,Neural networks,Clustering,OpenAI,NLU,Jupyter Notebook,CNNS,Recommender Systems,BERT,Logistic Regression,Support Vector Machines,RAG,Random Forests,RoBERTA,Research,Computer Science,Security,Automation,Deployment,Product Development,Open Source,NOSQL,Statistics,Mathematics,Jenkins,Elasticsearch,Power BI",Full Time,$192000-$259000 annually,192000,259000,2024-11-12T22:16:34.683Z,True
Data Science Intern,VusionGroup SA,"Coppell, TX",USA,"Coppell, TX, USA","Machine Learning,Python,SQL,Tensorflow,PyTorch,Cloud,Pandas,Keras,Scikit-learn,API,Azure,Tableau,R,Data Science,Data Analysis,Data Collection,NumPy,Clustering,Matplotlib,Seaborn,Computer Science,Storage,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-11-12T22:12:48.847Z,True
Ingénieur Machine Learning H/F,NEXTON,Paris,France,"Paris, France","Machine Learning,Python,SQL,NLP,Tensorflow,PyTorch,Cloud,Scikit-learn,AWS,Kubernetes,Docker,GCP,Azure,R,Data Science,Big Data,Transformation,NOSQL",Temporary,,0,0,2024-11-12T22:01:04.273Z,True
Associate Data Scientist,Visa,Shanghai,China,"Shanghai, China","Python,Data Mining,QA,Rest,Data Science,Data Analysis,Big Data,Neural networks,Clustering,Decision Trees,Logistic Regression,Support Vector Machines,Random Forests,Principal Component Analysis,IOS,Computer Science,SME,Quantitative,Statistics,Mathematics",Full Time,,0,0,2024-11-11T22:30:17.763Z,True
Senior Data Scientist,Visa,Taipei,Taiwan,"Taipei, Taiwan","Machine Learning,Python,SQL,Hadoop,Pandas,Data Mining,Scikit-learn,Agile,Tableau,Scrum,Data Science,Big Data,NumPy,Hive,Clustering,Logistic Regression,Linear Regression,Support Vector Machines,MBA,Quantitative,Project Management,Statistics,Power BI",Full Time,,0,0,2024-11-11T22:30:06.76Z,True
Lead Data Consultant,Turner & Townsend,London,,"London, ","Machine Learning,Agile,Scrum,Data Science,Data Factory,Infrastructure,Automation,Transformation,Project Management,Power BI",Full Time,,0,0,2024-11-11T22:28:49.737Z,True
Senior Data Engineer,Endava,Monterrey,Mexico,"Monterrey, Mexico","Machine Learning,Python,SQL,Hadoop,Cloud,Java,AWS,GCP,Azure,PostGres,MySQL,Kafka,Apache,SCALA,Data Science,Data Engineer,Big Data,Data Infrastructure,Architecture,Security,Deployment,Transformation,Reliability,SnowFlake,Flow,Airflow,RedShift,BigQuery",Full Time,,0,0,2024-11-11T22:22:42.322Z,True
Senior Data Scientist - Ad Tech (all genders),Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Python,SQL,Tensorflow,Cloud,Pandas,Feature Engineering,GCP,Git,Data Science,Deep Learning,Neural networks,Research,AD,SME,Statistics",Full Time,,0,0,2024-11-11T22:21:44.831Z,True
Staff Data Scientist - Ad Tech (all genders),Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Testing,Python,SQL,Tensorflow,Cloud,Keras,GO,Feature Engineering,GCP,Data Science,Deep Learning,Reinforcement Learning,Neural networks,Research,AD,SME,Statistics",Full Time,,0,0,2024-11-11T22:21:30.619Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,,"Petaling Jaya, ","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2024-11-11T22:21:24.597Z,True
"Juniora Analysts till Operations, Engineering, AI & Data (Stockholm) - Jan 2025",Deloitte,Stockholm,Sweden,"Stockholm, Sweden","Cloud,AWS,GCP,Azure,Data Science,DataBricks,SnowFlake",Heltid,,0,0,2024-11-11T22:21:07.603Z,True
Senior Data Scientist (Machine Learning),Alter Solutions,Lisbon,Portugal,"Lisbon, Portugal","Machine Learning,Testing,Python,SQL,NLP,Cloud,Agile,Scrum,Data Science,Data Engineer,Deep Learning,Data Analysis,Big Data,Data Collection,DataBricks,Clustering,Azure Databricks,Computer Science,Deployment,Reliability,Storage,Statistics",Full Time,,0,0,2024-11-11T22:01:28.162Z,True
Senior Machine Learning Engineer,Procore Technologies,"Austin, TX",USA,"Austin, TX, USA","Machine Learning,Testing,Python,NLP,LLMs,Tensorflow,PyTorch,Cloud,Java,C++,Feature Engineering,SageMaker,Langchain,Scikit-learn,API,AWS,Data Science,Data Engineer,Deep Learning,DataBricks,Neural networks,MLFlow,Applied ML,BERT,Infrastructure,Product Management,Deployment,SAAS,CI,Product Design,SnowFlake",Full Time,"$156,400-$215,050 annually.",156400,215050,2024-11-11T22:00:16.433Z,True
Data Scientist,NielsenIQ,Pune,India,"Pune, India","Machine Learning,Python,Cloud,CICD,AWS,Git,R,Data Science,Database,Predictive Modelling,Statistics",Full Time,,0,0,2024-11-08T22:21:32.08Z,True
Arquitecto / Data Governance Stratio,Sopra Steria,Madrid,Spain,"Madrid, Spain","Machine Learning,ML Ops,Cloud,Data Science,Data Governance,IOS",A jornada completa,,0,0,2024-11-08T22:20:32.379Z,True
Expert Data Science & IA F/H,Business & Decision,Nantes,France,"Nantes, France","Machine Learning,Python,ML Ops,Cloud,API,AWS,GCP,Azure,Devops,Data Science,DataBricks,OpenAI,MLFlow,Transformation",Temporary,,0,0,2024-11-08T22:20:10.046Z,True
Internship - Data Engineer,Syngenta,,France,", France","Python,Pandas,API,AWS,Git,GitHub,GitLab,Data Science,Data Engineer,Big Data,Database,Data Infrastructure,NumPy,Computer Science,Debugging",Intern,,0,0,2024-11-08T22:18:38.264Z,True
Data Science Internship / Working Student,Sika AG,Zurich,Switzerland,"Zurich, Switzerland","Scripting,Data Science,Data Engineer,Database,Transformation",Part Time,,0,0,2024-11-08T22:17:50.733Z,True
Data Delivery and Integration - Associate,RepRisk AG,Toronto,Canada,"Toronto, Canada","Machine Learning,Cloud,API,Data Science,Data Integrations,Product Management,SnowFlake,Project Management",Full Time,,0,0,2024-11-08T22:16:22.708Z,True
"Director, Data Science & ML US A2A Payments & Open Banking",Visa,Lisbon,Portugal,"Lisbon, Portugal","Machine Learning,Python,Agile,API,Tableau,Ruby On Rails,Data Science,Big Data,Architecture,MBA,Distributed Systems,CI",Full Time,,0,0,2024-11-08T22:15:58.244Z,True
Staff Data Scientist - Consumer Insights & Marketing Technology (CIMT) ( All genders ),Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Python,SQL,Generative AI,Hadoop,ML Ops,Cloud,GO,AWS,Kubernetes,Docker,GCP,Data Science,Data Engineer,Vertex AI,Deployment,CI,BigQuery",Full Time,,0,0,2024-11-08T22:15:43.185Z,True
Senior Data Scientist - Customer Data Platform (all genders),Delivery Hero,Berlin,Germany,"Berlin, Germany","Machine Learning,Testing,Full Stack,Python,SQL,ML Ops,GO,AWS,GCP,Objective-C,Data Science,Reinforcement Learning,AD,UX,Gaming,Statistics,Mathematics",Full Time,,0,0,2024-11-08T22:15:17.747Z,True
Senior Data Process Consultant,pureIntegration,"Philadelphia, PA",USA,"Philadelphia, PA, USA","Python,Data Lakes,GO,Agile,AWS,Tableau,S3,Data Science,Data Engineer,Database,Data Architect,DataBricks,Computer Science,Architecture,Automation,Transformation,SnowFlake,Flow,Airflow,Power BI,Looker,Lambda",Full Time,"$175,000-$185,000 annually",175000,185000,2024-11-08T22:14:45.748Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,Malaysia,"Petaling Jaya, Malaysia","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2024-11-08T22:13:09.028Z,True
AI Engineer,SmartDev,,Vietnam,", Vietnam","Machine Learning,Frontend,Backend,Python,SQL,LLMs,PyTorch,Generative AI,ML Ops,Cloud,Pandas,Vector Database,Langchain,Diffusion Models,API,CICD,AWS,Kubernetes,Docker,GCP,Azure,Django,Data Science,DataBricks,NumPy,Research,Computer Science,Architecture,Deployment,NOSQL,Jenkins",Full Time,,0,0,2024-11-08T22:12:58.826Z,True
Machine Learning Engineer - HR BU,ServiceNow,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,SQL,Java,SageMaker,API,AWS,Kubernetes,Docker,Terraform,Devops,Data Science,Data Engineer,Database,Infrastructure,Automation,Deployment,SME",Full Time,,0,0,2024-11-08T22:01:23.071Z,True
Machine Learning Engineer – MTS,Sportradar,Ljubljana,Slovenia,"Ljubljana, Slovenia","Machine Learning,Python,SQL,Java,C++,C#,Scripting,Kafka,Apache,Data Science,Data Analysis,Computer Science,Deployment,Gaming,Linux,Statistics",Full Time,,0,0,2024-11-08T22:01:17.644Z,True
"Director, A2A Risk & Machine Learning Payment Products",Visa,London,,"London, ","Machine Learning,Agile,API,Ruby On Rails,Data Science,Data Engineer,Big Data,Architecture,Infrastructure,Product Management,MBA,UX",Full Time,,0,0,2024-11-08T22:00:33.769Z,True
"Senior Data Scientist, New College Grad – 2025",Visa,,USA,", USA","Machine Learning,Python,SQL,Data Science,Big Data,Hive,Jupyter Notebook,Computer Science,Operations Research,Statistics",Full Time,"$155,300 - $202,000 annually",155300,202000,2024-11-07T22:26:35.586Z,True
"Senior Engineer, Data Analytics Engineering",Western Digital,,Thailand,", Thailand","Machine Learning,Python,Cloud,MySQL,Tableau,Data Science,Data Analysis,Hive,Computer Science,Infrastructure,Automation,Transformation,Storage,Gaming,Flow,RedShift,MS SQL",Full Time,,0,0,2024-11-07T22:26:14.121Z,True
Data Quality Lead,Western Digital,Bangalore,India,"Bangalore, India","Data Science,Data Governance,Computer Science,Automation,SalesForce",Full Time,,0,0,2024-11-07T22:25:48Z,True
Data Scientist (LLM),Verisk,Krakow,Poland,"Krakow, Poland","Machine Learning,Testing,NLP,LLMs,Generative AI,Embeddings,AWS,Scrum,Data Science,Big Data,Data Governance,Kaggle,RAG,Automation,Product Development,Statistics",Full Time,,0,0,2024-11-07T22:23:42.045Z,True
Data Scientist - Computer Vision,Tesco Technology,Krakow,Poland,"Krakow, Poland","Machine Learning,Python,Tensorflow,PyTorch,Hadoop,Pandas,GO,Scikit-learn,Docker,Data Science,Deep Learning,Big Data,Computer Vision,Data Architect,Scipy,CNNS,OpenCV,Computer Science,Security,Statistics",Full Time,"PLN 18,000-24,000 monthly",216000,288000,2024-11-07T22:22:38.148Z,True
"Senior Manager, Data Scientist",dentsu,,USA,", USA","Machine Learning,Python,SQL,NLP,Data Science,Clustering,Logistic Regression,IOS,AD,Deployment,Transformation,Operations Research,Statistics,Mathematics",Full Time,"$94,000-$152,375 annually",94000,152375,2024-11-07T22:21:43.736Z,True
Senior Data Engineer,Endava,Bogota,Colombia,"Bogota, Colombia","Machine Learning,Python,SQL,Hadoop,Cloud,Agile,Scripting,Kafka,Data Science,Data Engineer,Data Architect,Data Infrastructure,Architecture,Servers,RedShift,BigQuery",Full Time,,0,0,2024-11-07T22:21:25.779Z,True
Senior Data Engineer,Endava,,Colombia,", Colombia","Machine Learning,Python,SQL,Hadoop,Cloud,Agile,Scripting,Kafka,Data Science,Data Engineer,Data Architect,Data Infrastructure,Architecture,Servers,RedShift,BigQuery",Full Time,,0,0,2024-11-07T22:21:19.999Z,True
Afstudeerstage Data Development,KPN,Amersfoort,Netherlands,"Amersfoort, Netherlands","Python,Data Science,Power BI",Stagiair,€600 monthly,7200,7200,2024-11-07T22:20:36.004Z,True
"VP, Data Engineering",Abercrombie and Fitch Co.,"Columbus, IN",USA,"Columbus, IN, USA","Machine Learning,Agile,Azure,Tableau,Data Science,Data Engineer,Big Data,Data Infrastructure,Data Governance,DataBricks,Predictive Modelling,Architecture,Security,Transformation,Reliability,Quantitative,SnowFlake,Power BI",Full Time,"$260,000-$300,000 annually.",260000,300000,2024-11-07T22:17:27.406Z,True
Senior Data Scientist,NielsenIQ,Baroda,India,"Baroda, India","Python,Data Mining,Data Science,AD,Operations Research,Product Design,Statistics,Mathematics,MS Office",Full Time,,0,0,2024-11-07T22:17:22.172Z,True
Business Intelligence Analyst - Power BI,VAM Systems,Dubai,UAE,"Dubai, UAE","Machine Learning,Data Science,Data Engineer,Data Analysis,AD,Computer Science,Operations Research,UX,Statistics,Power BI",Full Time,,0,0,2024-11-07T22:15:20.672Z,True
Domo Platform Engineer,Photon,,Mexico,", Mexico","Python,SQL,Cloud,Agile,API,Scripting,R,Data Science,Data Engineer,Computer Science,Project Management",Full Time,,0,0,2024-11-07T22:08:39.993Z,True
"Solutions Architect, Data Science",NVIDIA,,Taiwan,", Taiwan","Machine Learning,Python,C++,Data Science,Deep Learning,Computer Vision,Architecture,Deployment,Microservices",Full Time,,0,0,2024-11-07T18:05:31.417Z,True
Head of Data and Analytics - SC Care,SafetyCulture,Sydney,Australia,"Sydney, Australia","Machine Learning,Testing,S3,Data Science,Data Engineer,Data Governance,Google Analytics,SAAS,Open Source,Gaming,Statistics",Full Time,,0,0,2024-11-07T05:41:51.899Z,True
"Data Science, Intern - Summer 2025",Visa,Toronto,Canada,"Toronto, Canada","Machine Learning,Python,SQL,Hadoop,Tableau,Data Science,Big Data,Database,Hive,PySpark,IOS,Computer Science,Quantitative,Statistics,Power BI",Intern,,0,0,2024-11-06T22:23:08.872Z,True
Data Scientist,Sika AG,Welwyn Garden City,,"Welwyn Garden City, ","Machine Learning,Python,LLMs,Data Science,Data Engineer,Deep Learning,Research,Deployment,Transformation,Storage,ARM",Full Time,,0,0,2024-11-06T22:22:19.721Z,True
Junior Data Engineer,MET Group,Budapest,Hungary,"Budapest, Hungary","Python,SQL,Pandas,Time Series,Azure,Data Science,Data Engineer,DataBricks,Data Modelling,Computer Science,Architecture,Infrastructure,Deployment,Mathematics,Power BI",Full Time,,0,0,2024-11-06T22:21:54.163Z,True
Data Scientist – ECG Analysis and Physiological Signal Processing (For Kardiogenics),Attain,Bangalore,India,"Bangalore, India","Machine Learning,Python,Feature Engineering,Data Science,Data Analysis,Research,Product Management",Full Time,,0,0,2024-11-06T22:21:11.197Z,True
Mid-Level Data Analyst - BI and Marketing Analytics (all genders),Delivery Hero,Berlin,Germany,"Berlin, Germany","Python,SQL,Cloud,GCP,Git,GitHub,Tableau,Data Science,Clustering,Vertex AI,Computer Science,Quantitative,Statistics,Mathematics,Airflow",Full Time,,0,0,2024-11-06T22:21:06.268Z,True
Data Engineer (Azure - Databricks),Hiflylabs,Budapest,,"Budapest, ","Python,SQL,AWS,Rest,GCP,Azure,Data Science,Data Engineer,Data Analysis,DataBricks,PySpark,Storage",Full Time,,0,0,2024-11-06T22:20:50.115Z,True
Data Scientist,Playtech,Kyiv,Ukraine,"Kyiv, Ukraine","Machine Learning,Python,SQL,Time Series,Git,Devops,Data Science,Data Analysis,Pycharm,Research,Product Management,Debugging,UX,Gaming,Statistics",Full Time,,0,0,2024-11-06T22:20:26.806Z,True
"Product Manager, Financial Data Products",NBCUniversal,Brentford,UK,"Brentford, UK","Python,SQL,R,Data Science,Data Infrastructure,IOS,Computer Science,Product Management,Flow",Full Time,,0,0,2024-11-06T22:20:21.596Z,True
"Data Scientist (M/F), FTC 12 months, based in Paris (France)",Epicentre,Paris,France,"Paris, France","Git,GitHub,Data Science,Data Collection,Forecasting,AD,Statistics",Full Time,,0,0,2024-11-06T22:20:04.004Z,True
"Data Scientist (M/F), FTC 12 months, based in Paris (France)",Epicentre,Paris,France,"Paris, France","Git,GitHub,Data Science,Data Collection,Forecasting,AD,Statistics",Temporary,,0,0,2024-11-06T22:19:54.591Z,True
Software/Data Engineer (all gender),ALTEN,Berlin,Germany,"Berlin, Germany","Machine Learning,Python,SQL,LLMs,Tensorflow,PyTorch,Cloud,Keras,SageMaker,Scripting,Scrum,S3,Data Science,Data Engineer,Deep Learning,Computer Science,Automation,Storage,Quantitative,Statistics",Full Time,,0,0,2024-11-06T22:19:49.091Z,True
Data Analyst,United Living Group,Warrington,UK,"Warrington, UK","Machine Learning,SQL,Agile,API,QA,Scrum,Data Science,Data Engineer,Data Analysis,Big Data,Database,Data Architect,Data Governance,Clustering,Data Modelling,Data Factory,Predictive Modelling,Research,IOS,Computer Science,Architecture,Infrastructure,Transformation,Reliability,Project Management,Statistics,Jira,Flow,Power BI",Full Time,,0,0,2024-11-06T22:18:50.336Z,True
Meewerkstage Data Engineer,KPN,Rotterdam,Netherlands,"Rotterdam, Netherlands","Python,Data Science,Data Engineer,Computer Science,Product Management,Power BI",Stagiair,€600 monthly.,7200,7200,2024-11-06T22:18:39.737Z,True
Senior Data Engineer,Delivery Hero,Athens,Greece,"Athens, Greece","Python,SQL,Cloud,GO,Agile,API,CICD,AWS,Kubernetes,Rest,Docker,GCP,Azure,Git,Terraform,Apache,Dagster,Data Science,Data Engineer,Data Analysis,Data Architect,Data Infrastructure,Data Exploration,Computer Science,Architecture,Security,Deployment,Transformation,Reliability,Flow,Airflow,RedShift,BigQuery",Full Time,,0,0,2024-11-06T22:16:58.366Z,True
Senior Data Scientist,Endava,Bogota,Colombia,"Bogota, Colombia","Machine Learning,Python,SQL,NLP,Tensorflow,PyTorch,Generative AI,Cloud,SageMaker,AWS,Azure,Tableau,Data Science,Computer Vision,Servers,Power BI",Full Time,,0,0,2024-11-06T22:16:53.011Z,True
Senior Data Scientist,Endava,,Colombia,", Colombia","Machine Learning,Python,SQL,NLP,Tensorflow,PyTorch,Generative AI,Cloud,SageMaker,AWS,Azure,Tableau,Data Science,Computer Vision,Servers,Power BI",Full Time,,0,0,2024-11-06T22:16:47.126Z,True
Data Scientist,Blend360,Montevideo,Uruguay,"Montevideo, Uruguay","Testing,Cloud,HTML,AWS,Data Science,Data Engineer,Automation,Deployment,Quantitative,Gaming,Statistics,Mathematics,SalesForce,MS Office",Full Time,,0,0,2024-11-06T22:16:34.916Z,True
AI Engineer,Sopra Steria,Brussels,Belgium,"Brussels, Belgium","Machine Learning,LLMs,ML Ops,Cloud,CICD,Data Science,Data Engineer,Big Data,Infrastructure,Transformation,Linux,Elasticsearch",Full Time,,0,0,2024-11-06T22:14:15.204Z,True
Business Intelligence Analyst,VAM Systems,Dubai,UAE,"Dubai, UAE","Machine Learning,Data Science,Data Engineer,Data Analysis,AD,Computer Science,Operations Research,UX,Statistics,Power BI",Full Time,,0,0,2024-11-06T22:13:49.516Z,True
AI Expert,Alter Solutions,Warsaw,Poland,"Warsaw, Poland","Python,Data Science,Research","Remote,Freelancer",,0,0,2024-11-06T22:12:25.468Z,True
AI/ML Engineer,Septem Systems,Lahore,Pakistan,"Lahore, Pakistan","Machine Learning,Python,Tensorflow,PyTorch,Keras,Feature Engineering,Scikit-learn,API,Rest,Data Science,Deep Learning,Computer Vision,Computer Science,Deployment",Full Time,,0,0,2024-11-06T22:10:16.547Z,True
Full-Stack Developer (GenAI),Derex Technologies Inc,"Dallas, TX",USA,"Dallas, TX, USA","Frontend,Full Stack,Tensorflow,PyTorch,Prompt Engineering,HuggingFace,Vector Database,Langchain,Scikit-learn,API,AWS,Kubernetes,Rest,Docker,PostGres,MongoDB,Data Science,OpenAI,RAG",Full Time,,0,0,2024-11-06T22:07:20.748Z,True
Principal Machine Learning Engineer  (URL Filtering Data Science),Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,Backend,Python,NLP,LLMs,Tensorflow,PyTorch,Cloud,Transformers,Keras,Java,Scikit-learn,AWS,Kubernetes,Docker,MySQL,MongoDB,KubeFlow,Data Science,Deep Learning,Big Data,Database,Research,Computer Science,Architecture,Security,Product Management,Distributed Systems,Linux",Full Time,$179000-$290500 annually,179000,290500,2024-11-06T22:02:39.055Z,True
Principal Machine Learning Engineer (AI Research),Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,LLMs,Cloud,XGBoost,AWS,Docker,Data Science,Deep Learning,CNNS,Catboost,Research,Computer Science,Security,Statistics",Full Time,$151000-$246500 annually,151000,246500,2024-11-06T22:02:25.243Z,True
Machine Learning Engineer – MTS,Sportradar,Ljubljana,,"Ljubljana, ","Machine Learning,Python,SQL,Java,C++,C#,Scripting,Kafka,Apache,Data Science,Data Analysis,Computer Science,Deployment,Gaming,Linux,Statistics",Full Time,,0,0,2024-11-06T22:01:10.155Z,True
"Data Scientist, Meteorology",Louis Dreyfus Company,,Singapore,", Singapore","Machine Learning,Pandas,Data Science,Data Analysis,Forecasting,NumPy,Scipy,Research,Statistics",Full Time,,0,0,2024-11-05T22:23:16.841Z,True
Data Architect,NielsenIQ,Bogota,Colombia,"Bogota, Colombia","Testing,Python,GO,AWS,Data Science,Data Engineer,Big Data,Data Architect,Data Governance,Data Modelling,Research,Security,Transformation,Code Reviews,CI",Full Time,,0,0,2024-11-05T22:22:17.036Z,True
"Senior Director, Data Engineering",Visa,Bangalore,India,"Bangalore, India","Machine Learning,Tensorflow,PyTorch,Hadoop,Cloud,Java,Agile,API,Rest,Git,SCALA,XML,Devops,Data Science,Data Engineer,Big Data,Computer Science,Architecture,Security,Infrastructure,Automation,Deployment,Product Development,Microservices,Quantitative,Jenkins,JSON,Spring Boot",Full Time,,0,0,2024-11-05T22:22:04.998Z,True
"Manager, Data Scientist",Visa,Bangkok,Thailand,"Bangkok, Thailand","Python,SQL,Feature Engineering,Data Science,Data Analysis,Neural networks,Clustering,Data Exploration,Decision Trees,Logistic Regression,Support Vector Machines,Random Forests,Principal Component Analysis,Computer Science,SME,Quantitative,Statistics,Mathematics,Power BI",Full Time,,0,0,2024-11-05T22:21:40.502Z,True
Data Mapping & Syndication Specialist,NielsenIQ,Karachi,Pakistan,"Karachi, Pakistan","Java,Data Science,Research,Computer Science,Jira,MS Office",Full Time,,0,0,2024-11-05T22:21:14.278Z,True
"Manager, Data Science",NielsenIQ,Petaling Jaya,Malaysia,"Petaling Jaya, Malaysia","Machine Learning,Python,Tableau,Data Science,Data Analysis,Big Data,Database,Research,IOS,Project Management,Statistics,Mathematics",Full Time,,0,0,2024-11-05T22:20:53.044Z,True
PreMaster - Big Data und Applikation bei Bosch eBike Systems,Bosch Group,Stuttgart,Germany,"Stuttgart, Germany","Python,Kotlin,Data Science,Big Data,Power BI",Vollzeit,,0,0,2024-11-05T22:20:12.223Z,True
Consultant to join the Deloitte Data Analytics team in Copenhagen,Deloitte,Copenhagen,Denmark,"Copenhagen, Denmark","Machine Learning,Python,SQL,Robotics,Generative AI,Agile,API,Azure,Tableau,Data Science,Deep Learning,Deployment,Transformation,Power BI",Full Time,,0,0,2024-11-05T22:20:06.992Z,True
Data Processing Specialist - Chinese Speaker (Reference Data_Taiwan),NielsenIQ,Subang Jaya,,"Subang Jaya, ","Python,SQL,R,Data Science,Big Data,Database,Research,Computer Science,Statistics,Mathematics,HTTP",Full Time,,0,0,2024-11-05T22:19:04.644Z,True
