title,company,city,country,location,skills,type,salary,salary_min,salary_max,published,ai
Head of Data - Audience & Marketing Insights,Believe,Paris,France,"Paris, France","Machine Learning,SQL,Time Series,Data Science,Data Engineer,Data Analysis,Big Data,AD,SnowFlake,Statistics,Power BI",Full Time,,0,0,2025-06-10T22:13:04.209Z,True
Associate Director- Data & Analytics- Real Estate,Turner & Townsend,London,,"London, ","SQL,Agile,CICD,Azure,Devops,Data Science,Data Architect,Data Modelling,Architecture,Infrastructure,Deployment",Full Time,,0,0,2025-06-10T22:12:36.28Z,True
Duales Studium mit vertiefter Praxis: Bachelor of Science Künstliche Intelligenz und Data Science (m/w/d),Gerresheimer,Pfreimd,Germany,"Pfreimd, Germany","Data Science,Big Data,Automation",Vollzeit,,0,0,2025-06-10T22:12:27.989Z,True
Data Scientist ,Red Gate,,USA,", USA","Machine Learning,Python,SQL,NLP,LLMs,Hadoop,ML Ops,Data Mining,Data Lakes,Kafka,R,Data Science,Data Analysis,Hive,Data Exploration,MapReduce,Seaborn,Security,Infrastructure,Deployment,Storage",Full Time,,0,0,2025-06-10T22:11:44.539Z,True
Data Science Training and Placement,Learnkwik.com,"Phoenix, AZ",USA,"Phoenix, AZ, USA",Data Science,Full Time,,0,0,2025-06-10T22:11:17.804Z,True
"Senior Director, Data Science",Visa,"Atlanta, GA",USA,"Atlanta, GA, USA","Machine Learning,SQL,Hadoop,ML Ops,R,Data Science,Data Engineer,Product Development,MBA,Distributed Systems",Full Time,"$183,000 - $266,000 annually.",183000,266000,2025-06-10T22:11:04.673Z,True
Data Scientist,Equinox,"New York, NY",USA,"New York, NY, USA","Machine Learning,Testing,Python,NLP,Generative AI,API,CICD,AWS,Git,Terraform,GitHub,S3,Data Science,Data Engineer,Forecasting,Data Exploration,Recommender Systems,Product Management,Deployment,Product Development,Statistics,Jenkins,RedShift,Lambda",Full Time,$120000-$140000 annually.,120000,140000,2025-06-10T22:11:01.644Z,True
Sr. Data Engineer,Equinox,"New York, NY",USA,"New York, NY, USA","Python,SQL,Agile,API,QA,Scripting,AWS,S3,Data Science,Data Engineer,Data Governance,Code Reviews,SnowFlake,EC2,RedShift,DynamoDB,Lambda",Full Time,$145000-$175000 annually,145000,175000,2025-06-10T22:10:58.598Z,True
Data Scientist,SGS,Madrid,Spain,"Madrid, Spain","Machine Learning,Testing,Python,C#,Agile,GitHub,Image Classification,Data Science,Deep Learning,Data Analysis,Neural networks,CNNS,Research,Computer Science,Deployment,Product Development,Statistics",Full Time,,0,0,2025-06-10T22:10:46.157Z,True
Data Scientist,SGS,,Poland,", Poland","Machine Learning,Testing,Python,C#,Agile,GitHub,Image Classification,Data Science,Deep Learning,Data Analysis,Neural networks,CNNS,Research,Computer Science,Deployment,Product Development,Statistics",Full Time,,0,0,2025-06-10T22:10:39.028Z,True
Data Scientist,SGS,,Romania,", Romania","Machine Learning,Testing,Python,C#,Agile,GitHub,Image Classification,Data Science,Deep Learning,Data Analysis,Neural networks,CNNS,Research,Computer Science,Deployment,Product Development,Statistics",Full Time,,0,0,2025-06-10T22:10:35.983Z,True
Senior Impact Consulting Manager (Data),Visa,London,,"London, ","Machine Learning,Python,SQL,Data Science,Data Collection,Hive,Predictive Modelling,SME,Quantitative,Statistics",Full Time,,0,0,2025-06-10T22:10:10.435Z,True
Sr Data Engineer,Blend360,Bogota,Colombia,"Bogota, Colombia","Python,SQL,Data Science,Data Engineer,DataBricks,Data Modelling,Computer Science,Architecture,Security,Automation,Reliability,Code Reviews,SnowFlake,BigQuery",Full Time,,0,0,2025-06-10T22:10:04.348Z,True
Senior Data Informatics Analyst - Cloud Analytics,ServiceNow,Heredia,Costa Rica,"Heredia, Costa Rica","Machine Learning,Python,SQL,Data Mining,Tableau,Data Science,Forecasting,Computer Science,Architecture,Deployment,Statistics,Power BI",Full Time,,0,0,2025-06-10T22:09:49.851Z,True
Senior AI consultant/GenAI Product Owner,Hiflylabs,Budapest,Hungary,"Budapest, Hungary","Machine Learning,NLP,Generative AI,Tableau,Data Science,Data Engineer,Data Governance,Research,Product Management,Transformation,Power BI,Looker",Full Time,,0,0,2025-06-10T22:09:28.246Z,True
Senior Data Scientist with AI product mindset,Hiflylabs,Budapest,Hungary,"Budapest, Hungary","Machine Learning,Python,SQL,NLP,LLMs,Generative AI,Cloud,Transformers,SageMaker,Prompt Engineering,HuggingFace,Langchain,Streamlit,API,Azure,Git,Data Science,Deep Learning,Database,DataBricks,OpenAI,MLFlow,Jupyter,Torch,Text Classification,LightGBM,RAG,NOSQL",Full Time,,0,0,2025-06-10T22:09:25.216Z,True
Senior Director - AI Solutions and Emerging Technology,Visa,"Austin, TX",USA,"Austin, TX, USA","Machine Learning,Tensorflow,PyTorch,Hadoop,Agile,Docker,Scrum,JAX,Data Science,Data Engineer,Hive,Computer Science,Security,Infrastructure,Reliability,MBA,Linux",Full Time,"$204,200-$354,500 annually",204200,354500,2025-06-10T22:09:06.943Z,True
"Distinguished Architect, AI Platform",Palo Alto Networks,"Santa Clara, CA",USA,"Santa Clara, CA, USA","Machine Learning,LLMs,Cloud,Data Lakes,Feature Engineering,Data Science,Data Engineer,Data Governance,Computer Science,Architecture,Security,Infrastructure,Deployment,Reliability,Distributed Systems,UX",Full Time,$0-$0 annually,0,0,2025-06-10T22:09:01.116Z,True
Chef de projet intelligence artificielle H/F,NEXTON,Paris,France,"Paris, France","Machine Learning,NLP,Tensorflow,PyTorch,Transformers,Data Science,Data Architect,Architecture,Jira",Temporary,,0,0,2025-06-10T22:08:32.231Z,True
Data Scientist,"QAD, Inc.",Paris,France,"Paris, France","Machine Learning,Python,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Transformers,Prompt Engineering,Embeddings,HuggingFace,Vector Database,Langchain,CICD,AWS,GCP,Azure,ML Research,Data Science,Data Engineer,Deep Learning,Reinforcement Learning,RAG,Computer Science,Deployment,SAAS",Full Time,,0,0,2025-06-10T22:06:39.703Z,True
Ingénieur Développeur Java sur simulateur - Nucléaire - Aix-en-Provence,Sopra Steria,,France,", France","GitLab,Vue.js,Data Science,Data Engineer,Transformation,Jira",Temporary,,0,0,2025-06-10T22:05:48.858Z,True
Senior Solution Architect - Medical Devices,NVIDIA,,Germany,", Germany","Machine Learning,Python,LLMs,Robotics,Cloud,C++,Tensorrt,Data Science,Deep Learning,CNNS,ONNX,Computer Science,Architecture,Transformation,Mathematics","Remote,Full Time",,0,0,2025-06-10T20:02:41.851Z,True
Senior Data Engineer,Demandbase,,,", ","Machine Learning,Java,CICD,AWS,Git,SCALA,S3,Data Science,Data Engineer,Computer Science,Security,Mathematics,Airflow,EC2,JSON",,,0,0,2025-06-10T12:57:03.679Z,True
Senior Data Scientist,KUNGFU.AI,,,", ","Machine Learning,Testing,Python,SQL,AWS,Git,S3,Data Science,Matplotlib,Jupyter,Research,Google Analytics,Statistics,EC2","Remote,Full Time",,0,0,2025-06-10T05:40:17.792Z,True
Data Scientist,Visa,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Data Science,Hive,Computer Science,MBA,Operations Research,Quantitative,Statistics",Full Time,,0,0,2025-06-09T22:11:23.778Z,True
Senior Data Scientist,Entain,Hyderabad,India,"Hyderabad, India","Machine Learning,Testing,Data Science,Data Collection,Forecasting,Clustering,Data Exploration,Predictive Modelling,Research,Deployment,Gaming,Statistics",Full Time,,0,0,2025-06-09T22:11:20.742Z,True
Senior Data Scientist,SGS,Madrid,Spain,"Madrid, Spain","Machine Learning,Testing,Python,NLP,Generative AI,ML Ops,Cloud,Agile,Objective-C,Devops,Data Science,Computer Vision,Transformation,Project Management,Statistics",Full Time,,0,0,2025-06-09T22:10:48.26Z,True
Global renewals - Senior Data Analyst,IFS,Colombo,Sri Lanka,"Colombo, Sri Lanka","Machine Learning,Python,SQL,Cloud,Agile,Scripting,Data Science,Data Analysis,Data Architect,Forecasting,AD,Computer Science,Automation,SAAS,Statistics,Power BI",Full Time,,0,0,2025-06-09T22:10:25.187Z,True
Analyst - Data Sciences,WNS Global Services,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Pandas,Scikit-learn,Tableau,Data Science,Data Engineer,Deep Learning,NumPy,Clustering,Logistic Regression,Kaggle,MBA,Project Management,Statistics,Mathematics",Full Time,,0,0,2025-06-09T22:10:02.781Z,True
Global Senior Data Analyst (Products) - Remote Friendly ,DocPlanner,Warsaw,Poland,"Warsaw, Poland","Machine Learning,Python,SQL,Feature Engineering,Agile,Tableau,Data Science,Data Engineer,Data Analysis,Forecasting,Clustering,Decision Trees,Research,SAAS,Project Management,Statistics,Mathematics",Full Time,,0,0,2025-06-09T22:09:57.482Z,True
Data Analyst,Version 1,Dublin,Ireland,"Dublin, Ireland","AWS,Data Science,Computer Science,SnowFlake,Statistics,Oracle",Full Time,,0,0,2025-06-09T22:09:51.413Z,True
"Sr. Manager, Data Science",Visa,"Atlanta, GA",USA,"Atlanta, GA, USA","Machine Learning,SQL,Hadoop,ML Ops,Data Science,Data Engineer,Product Development,MBA,Distributed Systems,Statistics",Full Time,$148300-$215250 annually,148300,215250,2025-06-09T22:09:47.818Z,True
Data Scientist – Casino Marketing,Wynn Resorts,"Las Vegas, NV",USA,"Las Vegas, NV, USA","Machine Learning,Python,SQL,XGBoost,Scikit-learn,Data Science,Data Analysis,LightGBM,Computer Science,SME,Quantitative,Gaming,Statistics",Full Time,,0,0,2025-06-09T22:08:10.932Z,True
[EMC] Intern for Data Analytics & Web-Apps Developer,Bosch Group,Tan Binh,Vietnam,"Tan Binh, Vietnam","Machine Learning,Frontend,Python,SQL,JavaScript,CSS,HTML,Data Science,Data Engineer,Database,Deployment,Linux,Power BI",Intern,,0,0,2025-06-09T22:05:38.38Z,True
Architecte Cloud & Data - H/F,Inetum,,France,", France","Python,Hadoop,Cloud,Java,GCP,Azure,Kafka,Apache,SCALA,Devops,Data Science,Big Data,DataBricks,Hive,HDFS,Architecture,Transformation,SnowFlake,SalesForce,RedShift,Lambda",Temporary,,0,0,2025-06-09T22:03:30.938Z,True
Tech Lead Data - Starburst (H/F),Inetum,,France,", France","Testing,Python,Hadoop,Cloud,Java,AWS,GCP,Azure,SCALA,Data Science,Big Data,DataBricks,Hive,HDFS,Architecture,Transformation,SnowFlake,SalesForce",Temporary,,0,0,2025-06-09T22:03:24.578Z,True
Senior Data Scientist - Dublin,PayPal,,Ireland,", Ireland","Machine Learning,Python,SQL,Cloud,Tableau,R,Data Science,Data Engineer,Forecasting,Clustering,IOS,Computer Science,Security,Automation,Quantitative,SnowFlake,Statistics,Mathematics,Power BI,Looker,BigQuery",Full Time,,0,0,2025-06-09T20:08:58.257Z,True
"Manager, Data Science - Dublin",PayPal,,Ireland,", Ireland","Machine Learning,Python,SQL,Tensorflow,PyTorch,Cloud,Feature Engineering,Scikit-learn,Unsupervised Learning,Data Science,Data Engineer,Data Analysis,Clustering,Anomaly Detection,Supervised Learning,Data Exploration,Decision Trees,Security,Product Management,Deployment,SnowFlake,BigQuery",Full Time,,0,0,2025-06-09T20:08:52.702Z,True
Data Scientist - Dublin,PayPal,,Ireland,", Ireland","Machine Learning,Python,SQL,R,Data Science,Data Analysis,Forecasting,Clustering,Anomaly Detection,Decision Trees,Security,Statistics",Full Time,,0,0,2025-06-09T20:08:47.355Z,True
"Software Engineer Intern, AI/LLM Initiative",WorldQuant,,USA,", USA","Python,LLMs,API,Git,Data Science,Data Analysis,Research,Computer Science,Infrastructure,Deployment,Debugging,Quantitative,Linux,Mathematics,JSON",Intern,,0,0,2025-06-09T12:14:37.86Z,True
Data Scientist (Battery Storage),Masdar,London,UK,"London, UK","Machine Learning,SQL,Cloud,AWS,Azure,Tableau,Data Science,Data Analysis,Database,Predictive Modelling,Computer Science,Deployment,Reliability,Storage,Mathematics,Power BI",Full Time,,0,0,2025-06-08T22:01:20.283Z,True
Lead Data Scientist - Media Mix Modelling (MMM),Blend360,Hyderabad,India,"Hyderabad, India","Machine Learning,Python,SQL,Cloud,AWS,GCP,Azure,Tableau,Data Science,Data Engineer,Data Analysis,Quantitative,Statistics,Mathematics,Flow,Power BI",Full Time,,0,0,2025-06-08T22:01:17.184Z,True
Data Science Manager – Marketing & Strategy,Sia,"New York, NY",USA,"New York, NY, USA","Python,SQL,NLP,Generative AI,ML Ops,Cloud,Data Mining,AWS,GCP,Azure,Tableau,Data Science,Deep Learning,Computer Vision,Clustering,Predictive Modelling,Research,IOS,Deployment,Product Development,Transformation,Project Management,Power BI",Full Time,$165000 annually,165000,165000,2025-06-08T22:01:14.117Z,True
Engagement Director- Data Strategy,Sia,"New York, NY",USA,"New York, NY, USA","Generative AI,ML Ops,Cloud,AWS,Data Science,Data Engineer,Deep Learning,Computer Vision,Data Architect,Data Governance,DataBricks,Research,IOS,Architecture,Deployment,Transformation,SnowFlake,MS Office,RedShift,BigQuery",Full Time,"$225,000 annually",225000,225000,2025-06-08T22:01:11.021Z,True
Engagement Director- Data Strategy,Sia,"Charlotte, NC",USA,"Charlotte, NC, USA","Generative AI,ML Ops,Cloud,AWS,Data Science,Data Engineer,Deep Learning,Computer Vision,Data Architect,Data Governance,DataBricks,Research,IOS,Architecture,Deployment,Transformation,SnowFlake,MS Office,RedShift,BigQuery",Full Time,"$225,000 annually.",225000,225000,2025-06-08T22:01:07.12Z,True
Generative AI Consultant ,Sia,"San Francisco, CA",USA,"San Francisco, CA, USA","Machine Learning,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Prompt Engineering,Embeddings,HuggingFace,Vector Database,Langchain,Semantic Search,API,CICD,AWS,GCP,Azure,Ruby On Rails,Sentiment Analysis,React,Data Science,Deep Learning,Computer Vision,OpenAI,Conversational AI,RAG,Research,IOS,Computer Science,Architecture,Security,Infrastructure,Deployment,Transformation,Reliability,Quantitative,UX",Full Time,"$105,000 annually.",105000,105000,2025-06-08T22:01:04.031Z,True
Senior Generative AI Consultant ,Sia,"San Francisco, CA",USA,"San Francisco, CA, USA","Machine Learning,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Prompt Engineering,Embeddings,HuggingFace,Vector Database,Langchain,Semantic Search,API,CICD,AWS,GCP,Azure,Ruby On Rails,Sentiment Analysis,React,Data Science,Deep Learning,Computer Vision,OpenAI,Conversational AI,RAG,Research,IOS,Computer Science,Architecture,Security,Infrastructure,Deployment,Transformation,Reliability,Quantitative,UX",Full Time,$134000-$134000 annually,134000,134000,2025-06-08T22:01:00.936Z,True
Senior Generative AI Consultant ,Sia,"New York, NY",USA,"New York, NY, USA","Machine Learning,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Prompt Engineering,Embeddings,HuggingFace,Vector Database,Langchain,Semantic Search,API,CICD,AWS,GCP,Azure,Ruby On Rails,Sentiment Analysis,React,Data Science,Deep Learning,Computer Vision,OpenAI,Conversational AI,RAG,Research,IOS,Computer Science,Architecture,Security,Infrastructure,Deployment,Transformation,Reliability,Quantitative,UX",Full Time,"$128,000 annually",128000,128000,2025-06-08T22:00:57.834Z,True
Senior Generative AI Consultant ,Sia,"Charlotte, NC",USA,"Charlotte, NC, USA","Machine Learning,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Cloud,Prompt Engineering,Embeddings,HuggingFace,Vector Database,Langchain,Semantic Search,API,CICD,AWS,GCP,Azure,Ruby On Rails,Sentiment Analysis,React,Data Science,Deep Learning,Computer Vision,OpenAI,Conversational AI,RAG,Research,IOS,Computer Science,Architecture,Security,Infrastructure,Deployment,Transformation,Reliability,Quantitative,UX",Full Time,$115000 annually,115000,115000,2025-06-08T22:00:54.729Z,True
Sr. Meter Data Management Analyst (1-Year Contract),Wyse Meter Solutions Inc.,Concord,Canada,"Concord, Canada","Data Science,Data Analysis,Data Collection,Mathematics,MS Office,JSON",Freelancer,,0,0,2025-06-08T13:28:49.041Z,True
Senior Internal Audit Data Analyst ,OKX,New York,United States,"New York, United States","Machine Learning,Python,SQL,Cloud,Scripting,Tableau,Objective-C,Data Science,Data Architect,Information Retrieval,Knowledge Graphs,Computer Science,Architecture,Product Development,Statistics,Mathematics,Power BI,JSON,Looker",Full Time,"$143,000-$257,000 annually.",143000,257000,2025-06-08T12:11:30.544Z,True
Data Engineer III/IV,Ollion,,Singapore,", Singapore","Python,SQL,Hadoop,Cloud,Data Lakes,Java,PostGres,MySQL,Kafka,Tableau,MongoDB,SCALA,Data Science,Data Engineer,Data Infrastructure,Data Governance,DataBricks,Automation,Transformation,Storage,NOSQL,SnowFlake,Airflow,Power BI,RedShift,BigQuery,DynamoDB",Full Time,"$75,000-$100,000 annually",75000,100000,2025-06-07T22:02:14.687Z,True
"Associate Data Scientist (1 - 1.5 yrs of experience in Python, Machine Learning, Deep Learning)",Visa,Bangalore,India,"Bangalore, India","Machine Learning,Python,SQL,Generative AI,Hadoop,ML Ops,Cloud,AWS,Kubernetes,Docker,GCP,Azure,Tableau,Data Science,Deep Learning,Data Analysis,Big Data,Research,Deployment,Transformation,MBA,Power BI",Full Time,,0,0,2025-06-07T22:00:10.217Z,True
Data Scientist ,Raft Company Website,"Colorado Springs, CO",USA,"Colorado Springs, CO, USA","Machine Learning,NLP,Data Mining,GitHub,Data Science,Big Data,Data Collection,Research,Security,Storage,CI,Statistics,Mathematics,JSON",Onsite,"$115,000-$180,000 annually",115000,180000,2025-06-07T13:03:01.74Z,True
Staff Data Scientist,GOAT Group,,USA,", USA","Machine Learning,Testing,Python,SQL,NLP,Embeddings,Vector Database,Semantic Search,AWS,Git,Data Science,Computer Science,Infrastructure,Product Management,Deployment,Product Development,Quantitative,UX,SnowFlake,Statistics,Mathematics,JSON",Remote,"$179,600-$210,000 annually",179600,210000,2025-06-07T12:51:08.583Z,True
Senior People Data Analyst,Intercom,Dublin,Ireland,"Dublin, Ireland","SQL,GO,Tableau,Data Science,Data Engineer,Data Analysis,Data Infrastructure,Data Governance,Data Exploration,IOS,Computer Science,Storage,Statistics,Mathematics,Power BI,JSON,Looker",Remote,,0,0,2025-06-07T12:45:46.489Z,True
Staff Data Scientist,Grailed,,USA,", USA","Machine Learning,Testing,Python,SQL,NLP,Embeddings,Vector Database,Semantic Search,AWS,Git,Data Science,Computer Science,Infrastructure,Product Management,Deployment,Product Development,Quantitative,UX,SnowFlake,Statistics,Mathematics,JSON",Remote,"$179,600-$210,000 annually",179600,210000,2025-06-07T12:43:41.074Z,True
Director of Engineering (Data),Boulevard,,Canada,", Canada","Machine Learning,LLMs,Data Science,Data Engineer,Data Infrastructure,Data Governance,IOS,Gaming,Mathematics,JSON",Remote,$200000-$288000 annually,200000,288000,2025-06-07T12:42:31.375Z,True
AI Engineer Specialist,Digibee Inc.,Sao Paulo,Brazil,"Sao Paulo, Brazil","Machine Learning,Python,NLP,LLMs,Tensorflow,PyTorch,Generative AI,ML Ops,Transformers,SageMaker,HuggingFace,RNNs,Data Science,Data Engineer,Deep Learning,CNNS,BERT,Vertex AI,Text Generation,Research,Computer Science,Code Reviews,Mathematics,JSON",Remote,"R$ 1.200,00 monthly",14400,14400,2025-06-07T12:39:59.718Z,True
Senior Technical Program Manager,Verana Health,"Knoxville, TN",USA,"Knoxville, TN, USA","SageMaker,AWS,Objective-C,Data Science,DataBricks,Research,Product Management,Product Development,Mathematics,Jira,JSON",Remote,"$120,000-$150,000 annually",120000,150000,2025-06-07T12:38:53.383Z,True
Head of Data Science,PMG,"Dallas, TX",USA,"Dallas, TX, USA","Machine Learning,Python,Data Science,Deep Learning,Data Infrastructure,Data Governance,Forecasting,Reinforcement Learning,Knowledge Graphs,Federated learning,IOS,AD,Automation,Deployment,Transformation,Statistics,Mathematics,JSON",Full Time,,0,0,2025-06-07T12:21:08.816Z,True
Data Analytics Manager,Sensor Tower,"Los Angeles, CA",USA,"Los Angeles, CA, USA","Python,SQL,Tableau,S3,Data Science,Data Analysis,Google Analytics,Project Management,Power BI",Full Time,"$115,000-$130,000 annually",115000,130000,2025-06-07T05:55:06.477Z,True
Data Analytics Manager,Sensor Tower,"Los Angeles, CA",USA,"Los Angeles, CA, USA","Python,SQL,Tableau,S3,Data Science,Data Analysis,Google Analytics,Project Management,Power BI",Full Time,"$115,000-$130,000 annually",115000,130000,2025-06-07T05:55:03.43Z,True
"Senior Machine Learning Engineer, Personalization",Spotify,"New York, NY",USA,"New York, NY, USA","Machine Learning,Testing,Python,NLP,Tensorflow,PyTorch,Generative AI,Cloud,Java,Scikit-learn,AWS,GCP,SCALA,S3,Data Science,Research,Google Analytics,Product Management",Permanent,$176166-$251666 annually,176166,251666,2025-06-07T05:49:57.453Z,True
Data Scientist / Applied ML Engineer,Influ2,,Ukraine,", Ukraine","Machine Learning,Python,LLMs,Pandas,Data Mining,Keras,Scikit-learn,MySQL,Data Science,Clustering,Matplotlib,Applied ML,Research,IOS,Google Analytics,Statistics",Full Time,,0,0,2025-06-07T05:48:27.282Z,True
Confirmed Data Scientist,BlaBlaCar,Paris,France,"Paris, France","Machine Learning,Python,SQL,LLMs,Generative AI,ML Ops,XGBoost,Streamlit,Scikit-learn,Agile,S3,KubeFlow,Data Science,Data Engineer,Deep Learning,Vertex AI,ML Theories,Google Analytics,Automation,Statistics",Remote,,0,0,2025-06-07T04:24:17.687Z,True
Senior Data Scientist - eCommerce,Talent Navigation Experts,"Houston, TX",USA,"Houston, TX, USA","Machine Learning,SQL,ML Ops,GCP,Data Science,Data Analysis,Big Data,Jupyter Notebook",Full Time,,0,0,2025-06-06T22:14:02.81Z,True
Data and Analytics Consulting Manager ,Visa,Sydney,Australia,"Sydney, Australia","Python,SQL,Agile,Tableau,Objective-C,Data Science,Data Analysis,Big Data,Hive,IOS,Computer Science,Security,Power BI",Full Time,,0,0,2025-06-06T22:13:55.177Z,True
Technical Data Analyst - Experian Health - Remote,Experian,,USA,", USA","SQL,AWS,MongoDB,Data Science,Data Analysis,Database,Research,Computer Science,Statistics",Full Time,"$80,237-$139,077 annually",80237,139077,2025-06-06T22:13:36.785Z,True
"Research Analyst, Data Science – Innovation",NielsenIQ,Mumbai,India,"Mumbai, India","Machine Learning,Python,ML Ops,Agile,Data Science,Forecasting,Computer Science,Product Development,Operations Research,Statistics,Mathematics",Full Time,,0,0,2025-06-06T22:13:15.919Z,True
Applied Data Analyst/Scientist (f|m|d) (80-100%) - Sophia-Antipolis - Hybrid Work,SMG Swiss Marketplace Group,Valbonne,France,"Valbonne, France","Machine Learning,Python,SQL,PyTorch,ML Ops,Data Mining,Transformers,Scikit-learn,Data Science,Deep Learning,PySpark,MLFlow,Vertex AI,Deployment",Full Time,,0,0,2025-06-06T22:12:43.714Z,True
Data Product Owner (m/w/d) // Remote möglich,E. Breuninger GmbH & Co.,Stuttgart,Germany,"Stuttgart, Germany","R,Data Science,Data Engineer,Data Governance,Data Modelling,Power BI",Vollzeit,,0,0,2025-06-06T22:12:40.683Z,True
Data Science Lead,AECOM,London,UK,"London, UK","Machine Learning,Python,SQL,Hadoop,Cloud,Pandas,AWS,GCP,Azure,R,Data Science,Big Data,Data Collection,NumPy,Matplotlib,Computer Science,Infrastructure,Deployment,Statistics,Mathematics",Full Time,,0,0,2025-06-06T22:12:28.181Z,True
Data Engineer (Digital Solutions),Continental,Lousado,Portugal,"Lousado, Portugal","Backend,Python,Java,C#,Agile,CICD,PostGres,Apache,Scrum,UI,Data Science,Data Engineer,Big Data,Hive,Computer Science,UX,Jenkins",Full Time,,0,0,2025-06-06T22:12:25.133Z,True
Senior Data Scientist – Pricing Optimization (m/f/d),SIXT,Lisbon,Portugal,"Lisbon, Portugal","Machine Learning,Python,Time Series,Git,Data Science,Data Engineer,Data Analysis,Forecasting,Product Management,Deployment,Operations Research,Quantitative,UX,Statistics",Full Time,,0,0,2025-06-06T22:12:12.428Z,True
Consultant sénior Data Engineer (H/F),MAZARS,,France,", France","Frontend,Full Stack,Backend,Python,Tensorflow,ML Ops,Cloud,Scikit-learn,API,CICD,GCP,Azure,Git,PostGres,Terraform,MySQL,MongoDB,Vue.js,S3,Devops,Data Science,Data Engineer,Big Data,Data Architect,DataBricks,Ansible,Architecture,Infrastructure,Transformation,NOSQL,Linux,Elasticsearch,RedShift,MS SQL",Temporary,,0,0,2025-06-06T22:11:51.197Z,True
Data Engineer,ALTEN,Marseille,France,"Marseille, France","Python,Hadoop,Cloud,Transformers,Agile,CICD,AWS,GCP,Azure,Kafka,SCALA,Devops,Data Science,Data Engineer,Big Data,IOS,NOSQL,Airflow",Temporary,,0,0,2025-06-06T22:11:22.517Z,True
Manager Data Gouvernance & Advisory Financial Services (H/F),MAZARS,,France,", France","Data Science,IOS",Temporary,,0,0,2025-06-06T22:11:13.439Z,True
Data Scientist,Jellyfish,,Mexico,", Mexico","Machine Learning,Testing,Python,SQL,Cloud,GO,Tableau,Data Science,Matplotlib,Google Analytics,Looker",Full Time,,0,0,2025-06-06T22:11:10.403Z,True
Data Scientist – Casino Marketing,Wynn Resorts,"Las Vegas, NV",USA,"Las Vegas, NV, USA","Machine Learning,Python,SQL,XGBoost,Scikit-learn,Data Science,Data Analysis,LightGBM,Computer Science,SME,Quantitative,Gaming,Statistics",Full Time,,0,0,2025-06-06T22:11:07.376Z,True
(Senior) Data Scientist Fleet Optimization (m/f/d),SIXT,Lisbon,Portugal,"Lisbon, Portugal","Machine Learning,Python,Cloud,AWS,Data Science,Automation,Operations Research",Full Time,,0,0,2025-06-06T22:11:04.303Z,True
Senior Data Analyst,Endava,Bogota,Colombia,"Bogota, Colombia","Machine Learning,SQL,Agile,AWS,Tableau,Data Science,Big Data,Data Infrastructure,DataBricks,Architecture,Flow,Servers,Power BI,Looker",Full Time,,0,0,2025-06-06T22:10:56.77Z,True
Senior Data Analyst,Endava,,Colombia,", Colombia","Machine Learning,SQL,Agile,AWS,Tableau,Data Science,Big Data,Data Infrastructure,DataBricks,Architecture,Flow,Servers,Power BI,Looker",Full Time,,0,0,2025-06-06T22:10:53.728Z,True
Senior Data Analyst,Endava,Cali,,"Cali, ","Machine Learning,SQL,Agile,AWS,Tableau,Data Science,Big Data,Data Infrastructure,DataBricks,Architecture,Flow,Servers,Power BI,Looker",Full Time,,0,0,2025-06-06T22:10:50.674Z,True
Senior Data Analyst (PowerBI),Endava,Buenos Aires,Argentina,"Buenos Aires, Argentina","Machine Learning,Data Science,Data Infrastructure,DataBricks,Architecture,Security,Statistics,Power BI",Full Time,,0,0,2025-06-06T22:10:30.991Z,True
Sr Data Scientist,Delivery Hero,Buenos Aires,Argentina,"Buenos Aires, Argentina","Machine Learning,Python,SQL,Pandas,Scikit-learn,GCP,Data Science,Big Data,NumPy,Clustering,IOS",A jornada completa,,0,0,2025-06-06T22:10:25.116Z,True
Data Architect ,Cielo,"Wauwatosa, WI",USA,"Wauwatosa, WI, USA","SQL,Cloud,Tableau,Data Science,Data Architect,Transformation",Full Time,"$90,000-$130,000 annually",90000,130000,2025-06-06T22:10:19.054Z,True
Engagement Director- Data Strategy,Sia,"New York, NY",USA,"New York, NY, USA","Generative AI,ML Ops,Cloud,AWS,Data Science,Data Engineer,Deep Learning,Computer Vision,Data Architect,Data Governance,DataBricks,Research,IOS,Architecture,Deployment,Transformation,SnowFlake,MS Office,RedShift,BigQuery",Full Time,"$225,000 annually.",225000,225000,2025-06-06T22:10:00.072Z,True
IT / Web Scrapping / QA Tester Internship / A.I. Automation - WFH/Remote Work,Seeka Technology,Petaling Jaya,Malaysia,"Petaling Jaya, Malaysia","Machine Learning,Full Stack,Python,SQL,NLP,Cloud,Java,HTML,QA,Devops,Data Science,Deep Learning,Pycharm,Research,Automation,Project Management,Jira",Intern,,0,0,2025-06-06T22:09:47.151Z,True
